product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
googletalk;off;udp;off;auto;silk-16000;ulpfec;240;on;on;1203;4956;1979;4261;h323;on;udp;on;false;silk-12000;rtx;480;on;on;581;207;2635;250
irc;on;auto;besteffort;false;silk-24000;red;720;off;off;1188;1873;889;2068;googletalk;off;tcp;besteffort;true;silk-12000;rtx;480;on;off;1338;4822;2089;1208
irc;off;auto;off;false;silk-8000;red;720;off;on;945;1517;2405;1302;aim;on;tls;off;false;speex-32000;auto;240;off;off;1310;4513;135;2399
icq;off;tls;off;auto;opus-48000;auto;360;off;off;512;2622;3610;3832;iptel.org;on;auto;off;false;speex-16000;auto;480;on;off;1380;4843;4058;4610
aim;off;tcp;besteffort;true;speex-16000;red;720;on;off;1479;499;3192;4601;irc;off;tls;on;true;pcma-8000;h264;480;off;off;1092;1244;3264;363
irc;on;auto;besteffort;auto;auto;vp8;240;off;off;845;1085;4260;2749;ippi;on;auto;off;false;speex-32000;h264;360;on;on;857;2520;572;336
irc;off;auto;off;auto;g722-16000;red;360;off;on;845;958;4163;4014;iptel.org;on;auto;on;auto;telephone-event-80000;vp8;720;off;off;659;4101;4112;3033
googletalk;on;udp;besteffort;true;opus-48000;h264;480;on;off;956;4897;3689;4897;googletalk;on;udp;besteffort;auto;telephone-event-80000;h264;240;off;on;1030;3120;4721;799
googletalk;on;tcp;besteffort;true;ilbc-8000;auto;240;on;on;783;1174;932;180;aim;off;tls;besteffort;auto;amr-wb-16000;h264;480;off;off;1369;4344;2170;1990
iptel.org;off;tcp;off;false;gsm-8000;ulpfec;360;on;off;954;3707;4568;1041;googletalk;on;udp;besteffort;true;pcma-8000;vp8;720;on;off;772;3186;2824;3557
irc;on;auto;besteffort;auto;silk-24000;red;360;on;off;1040;2329;803;656;aim;on;tcp;on;true;telephone-event-80000;h264;360;off;on;934;260;4074;1885
iptel.org;on;tcp;besteffort;true;auto;ulpfec;480;on;off;690;3394;4231;3414;irc;on;tls;on;false;auto;rtx;360;off;off;723;4268;4775;1558
ippi;off;tcp;on;true;silk-16000;ulpfec;240;on;on;1368;1244;3806;4680;ippi;off;udp;besteffort;false;silk-8000;rtx;480;off;off;972;3018;4941;4800
sip;on;tcp;on;auto;gsm-8000;ulpfec;1080;on;on;1351;4169;4335;3837;iptel.org;on;auto;off;false;silk-24000;red;240;off;off;937;2544;1081;4522
irc;off;tls;on;false;silk-16000;h264;480;on;on;607;2724;3875;4168;googletalk;on;udp;besteffort;false;amr-wb-16000;h264;360;off;off;1347;2034;577;3043
iptel.org;off;auto;besteffort;auto;silk-24000;h264;1080;off;on;745;2471;4582;2821;irc;off;tls;off;false;amr-wb-16000;rtx;720;on;on;681;622;2060;866
irc;off;tls;off;true;opus-48000;auto;480;off;off;910;2687;4979;3630;sip;on;udp;besteffort;true;opus-48000;auto;480;off;on;834;3789;642;970
irc;off;auto;on;false;pcmu-8000;red;480;off;off;648;2308;4731;3417;iptel.org;off;auto;off;true;telephone-event-80000;red;1080;off;off;1067;2821;3069;2701
icq;on;udp;besteffort;auto;amr-wb-16000;rtx;240;off;on;587;2186;2135;4416;aim;off;udp;besteffort;false;ilbc-8000;red;720;on;off;1175;578;1750;374
iptel.org;on;udp;on;auto;auto;auto;240;off;on;1010;4426;1232;1659;irc;on;udp;on;true;pcma-8000;vp8;720;on;off;532;2474;867;4474
googletalk;on;udp;off;true;silk-16000;auto;720;off;on;668;2713;2200;2341;aim;off;udp;off;auto;amr-wb-16000;red;240;off;on;1276;3456;3257;4652
ippi;off;udp;on;false;silk-24000;h264;1080;on;off;1450;3091;4368;4964;h323;off;udp;off;auto;pcmu-8000;rtx;360;on;on;1146;1289;3277;2955
googletalk;off;tls;off;auto;amr-wb-16000;h264;720;off;off;1247;4735;2021;1810;ippi;off;tls;on;true;ilbc-8000;rtx;720;off;off;940;3457;2887;4751
icq;on;tcp;besteffort;true;amr-wb-16000;red;720;off;on;704;3230;4587;1231;icq;off;tcp;on;true;speex-16000;red;480;off;on;1307;993;3406;2292
ippi;on;udp;on;true;silk-12000;red;240;off;on;1215;4552;553;840;icq;on;udp;off;false;silk-24000;auto;1080;on;on;1424;2540;1189;3388
h323;on;tcp;off;true;silk-8000;h264;480;off;on;881;3845;2532;912;sip;off;udp;off;auto;silk-12000;rtx;240;on;on;695;1475;770;1956
googletalk;off;udp;besteffort;auto;silk-24000;auto;240;off;on;1369;625;4483;3528;iptel.org;on;tls;off;true;amr-wb-16000;vp8;360;off;on;1318;4462;4022;3306
aim;off;tls;besteffort;true;pcma-8000;auto;360;off;off;1240;863;3799;3527;googletalk;on;auto;off;auto;telephone-event-80000;h264;360;off;on;761;3481;1864;2534
sip;off;tcp;off;false;silk-8000;auto;360;on;off;1095;2513;4051;4579;iptel.org;on;auto;besteffort;false;silk-16000;h264;480;off;off;1072;2272;4992;1861
ippi;off;tcp;off;auto;silk-12000;h264;360;on;off;912;1889;2590;332;ippi;on;auto;besteffort;true;telephone-event-80000;ulpfec;1080;on;off;1109;3877;4796;4667
googletalk;on;udp;off;true;gsm-8000;ulpfec;240;off;on;1154;3184;2272;4868;aim;on;tcp;besteffort;false;speex-8000;ulpfec;360;off;off;1090;677;1795;3201
sip;on;udp;besteffort;true;pcma-8000;vp8;240;off;off;653;3710;602;3478;iptel.org;on;tcp;off;auto;speex-16000;vp8;1080;on;on;778;2493;4108;1322
sip;on;udp;besteffort;true;speex-8000;rtx;1080;off;on;823;4699;787;2370;h323;off;udp;on;auto;speex-8000;rtx;720;on;off;836;2988;1010;4071
icq;off;auto;off;false;amr-wb-16000;auto;480;on;on;518;71;1351;4616;sip;off;udp;off;auto;pcmu-8000;vp8;1080;on;off;1352;145;3733;1965
icq;off;tls;besteffort;true;silk-8000;rtx;720;off;on;708;3782;139;2970;irc;off;tls;on;auto;silk-24000;h264;720;on;on;1483;3880;713;2131
aim;on;tls;on;false;ilbc-8000;ulpfec;720;on;on;735;4412;1582;3733;aim;off;udp;on;auto;g722-16000;vp8;720;off;on;1159;4074;4376;2317
icq;off;udp;besteffort;false;speex-16000;auto;1080;off;on;781;549;1923;3932;ippi;off;udp;on;false;telephone-event-80000;h264;360;on;on;1074;4131;4995;2821
irc;off;udp;besteffort;true;opus-48000;vp8;360;off;on;755;419;3984;4805;ippi;off;tls;on;auto;opus-48000;ulpfec;240;on;off;701;4475;4907;1450
iptel.org;off;tcp;on;auto;gsm-8000;rtx;240;on;on;537;1253;449;4989;icq;off;tcp;off;auto;speex-32000;auto;1080;on;on;777;1841;340;396
h323;on;tcp;off;false;silk-12000;rtx;1080;on;on;1367;4471;2670;3820;googletalk;off;udp;besteffort;true;auto;vp8;360;off;off;523;4287;3328;2906
sip;off;tls;besteffort;false;silk-16000;red;720;off;on;919;3544;1335;3492;iptel.org;off;auto;off;false;speex-8000;h264;480;off;off;740;1948;4139;1332
irc;on;udp;off;auto;speex-16000;rtx;360;off;on;966;3487;3536;3498;aim;on;udp;off;false;silk-24000;auto;1080;off;off;1307;469;772;222
aim;on;tcp;besteffort;true;gsm-8000;red;360;off;off;902;981;4958;3638;aim;off;auto;on;auto;telephone-event-80000;red;480;off;on;1078;351;488;3277
aim;on;tcp;on;true;speex-8000;red;480;on;on;942;4785;629;783;iptel.org;off;tcp;besteffort;auto;g722-16000;vp8;720;on;on;1240;4200;3050;3058
h323;on;auto;on;false;speex-8000;auto;720;on;off;1284;1233;4041;3089;h323;on;tls;besteffort;true;telephone-event-80000;h264;240;on;on;1422;3210;2707;472
aim;on;tls;on;false;silk-12000;rtx;480;off;on;1326;4443;3379;4127;googletalk;off;tcp;on;true;gsm-8000;rtx;360;on;on;732;4256;3863;3515
iptel.org;off;udp;besteffort;auto;gsm-8000;ulpfec;720;on;on;1389;2612;1784;1686;sip;off;tcp;besteffort;true;speex-32000;rtx;720;off;on;1284;243;1030;3948
googletalk;on;auto;on;false;opus-48000;auto;720;off;off;1328;2307;3290;206;aim;off;tcp;on;false;silk-8000;rtx;480;off;on;527;3445;4022;4797
aim;on;auto;off;true;telephone-event-80000;red;360;off;off;626;2746;2150;1981;h323;on;tcp;off;false;pcmu-8000;rtx;1080;off;off;1474;278;863;4163
irc;on;tls;on;false;g722-16000;vp8;720;on;off;1278;4439;3716;4871;aim;on;tls;besteffort;true;speex-8000;rtx;360;off;off;588;4319;642;997
sip;off;auto;on;auto;silk-8000;rtx;360;on;off;883;1068;462;2203;sip;on;auto;on;true;g722-16000;red;240;on;off;1162;1565;4660;1203
ippi;off;tls;on;false;silk-12000;auto;360;off;on;542;1419;3163;2811;h323;off;tls;off;true;pcma-8000;rtx;1080;off;on;534;2971;2630;4736
irc;off;auto;off;false;speex-16000;red;360;on;on;1007;4218;3715;3310;iptel.org;off;udp;on;auto;silk-24000;vp8;720;on;off;1046;2015;376;3032
aim;off;tcp;off;auto;silk-24000;auto;360;on;off;1162;2081;2944;3337;sip;on;tls;on;true;speex-16000;auto;360;on;off;840;4900;3534;2997
ippi;on;auto;besteffort;auto;silk-16000;ulpfec;240;off;off;1166;1278;2706;4617;aim;on;udp;off;true;speex-8000;auto;480;on;on;712;1417;2325;4984
irc;off;auto;besteffort;auto;speex-8000;rtx;480;on;on;618;3391;666;685;ippi;on;auto;besteffort;auto;speex-8000;red;720;off;on;724;341;4579;4010
h323;on;tcp;off;false;pcmu-8000;vp8;480;off;on;769;3630;4555;334;iptel.org;off;udp;on;true;silk-8000;h264;720;on;off;1281;3147;2160;2706
googletalk;off;tcp;off;false;silk-8000;h264;1080;on;off;980;2384;706;4653;irc;on;udp;off;false;g722-16000;red;1080;on;off;1473;3895;1784;3091
sip;off;auto;on;false;opus-48000;ulpfec;480;off;on;1134;4348;1146;4006;aim;off;tcp;besteffort;auto;gsm-8000;auto;720;off;off;1050;549;1061;2992
iptel.org;off;udp;on;true;amr-wb-16000;vp8;480;on;on;968;3938;3078;1611;aim;on;udp;besteffort;true;silk-24000;rtx;360;on;on;702;4825;4900;4698
ippi;on;tls;besteffort;auto;silk-12000;auto;360;on;on;959;760;1730;900;irc;off;udp;besteffort;auto;silk-12000;vp8;240;on;on;1039;2641;657;302
irc;off;auto;besteffort;auto;speex-32000;rtx;720;on;on;812;3298;4012;1088;iptel.org;off;tls;on;auto;opus-48000;red;360;off;on;531;4918;177;4486
googletalk;on;udp;off;false;pcma-8000;rtx;1080;on;off;735;898;3027;2554;iptel.org;on;auto;on;true;pcma-8000;rtx;1080;off;on;742;2826;4253;4668
irc;on;auto;on;true;g722-16000;h264;480;off;on;545;2509;4002;588;aim;on;udp;off;auto;speex-32000;auto;360;on;on;1193;417;772;2614
ippi;off;tls;besteffort;false;speex-32000;red;360;off;off;720;4312;1966;1817;googletalk;on;tls;off;false;telephone-event-80000;h264;1080;on;off;1094;4213;2329;4911
aim;off;udp;besteffort;false;silk-24000;vp8;720;off;on;1470;948;3210;3070;iptel.org;off;auto;off;auto;ilbc-8000;red;240;on;off;820;738;4977;2834
h323;off;tls;besteffort;false;speex-16000;vp8;240;on;on;1077;3756;3792;1674;ippi;on;auto;besteffort;false;gsm-8000;ulpfec;240;on;on;634;1501;1652;2090
aim;on;auto;besteffort;auto;pcma-8000;red;240;on;on;1162;1379;3059;2483;googletalk;on;tls;besteffort;true;opus-48000;red;720;on;on;766;4626;3833;1430
aim;off;udp;besteffort;auto;silk-8000;auto;720;off;on;1392;2767;3788;1955;googletalk;off;tcp;on;true;silk-8000;ulpfec;1080;off;on;1165;2585;1574;4366
ippi;on;tcp;on;false;silk-12000;vp8;1080;off;off;1098;1625;527;1075;aim;on;tls;off;false;silk-16000;auto;480;off;on;1430;4018;1220;670
sip;on;tls;off;true;silk-16000;auto;480;off;on;679;2499;2014;3179;ippi;off;udp;off;false;silk-8000;auto;720;on;on;1190;137;3727;4889
sip;on;tcp;off;auto;ilbc-8000;red;720;on;on;502;180;1833;4886;sip;on;udp;on;true;speex-32000;rtx;240;on;off;516;444;4401;4364
ippi;off;tcp;on;auto;speex-32000;rtx;720;on;off;1059;411;1847;838;irc;on;tcp;besteffort;auto;g722-16000;red;240;on;on;1128;899;3877;2862
iptel.org;off;tcp;besteffort;false;speex-16000;red;720;on;off;771;980;902;1783;ippi;off;udp;besteffort;false;speex-32000;ulpfec;1080;off;on;790;1505;4262;2898
sip;off;tcp;off;auto;silk-12000;red;480;off;off;1401;1128;4850;4401;ippi;on;tcp;besteffort;true;auto;red;360;off;off;939;3292;2957;796
icq;off;udp;on;auto;silk-8000;h264;1080;off;on;1358;1265;4385;2482;h323;on;udp;besteffort;false;gsm-8000;ulpfec;480;off;on;956;2341;4569;1834
icq;on;udp;off;auto;telephone-event-80000;red;1080;on;on;729;4926;1228;1434;irc;off;tcp;besteffort;false;silk-16000;ulpfec;480;off;on;1295;1737;3150;1169
iptel.org;on;tls;off;false;gsm-8000;red;360;on;off;1310;1490;2387;3377;sip;off;tls;off;true;speex-16000;auto;480;off;on;810;651;2747;3604
irc;off;tcp;on;false;silk-16000;auto;480;on;off;1359;1483;2198;4424;sip;off;tls;on;false;amr-wb-16000;red;1080;on;off;1086;2887;4864;487
ippi;off;auto;besteffort;auto;silk-24000;red;1080;off;off;1321;283;2982;1984;irc;on;tls;besteffort;false;telephone-event-80000;vp8;240;off;on;1424;3955;1307;3629
sip;on;tls;besteffort;false;speex-32000;rtx;240;on;on;807;4448;4324;3515;iptel.org;on;udp;off;false;pcma-8000;rtx;240;on;off;699;4921;749;1111
irc;on;udp;off;false;gsm-8000;auto;240;off;on;670;3496;3410;2274;h323;off;auto;on;true;speex-16000;rtx;360;on;off;521;3615;4316;2449
googletalk;off;tls;besteffort;false;amr-wb-16000;rtx;1080;off;on;1384;354;2669;1528;googletalk;on;tcp;off;auto;speex-16000;ulpfec;720;on;off;820;4588;4285;3294
iptel.org;on;auto;off;auto;pcmu-8000;rtx;240;on;on;806;3727;2325;4699;h323;off;udp;off;true;speex-8000;rtx;720;off;off;1088;1500;750;4983
icq;off;udp;besteffort;false;pcmu-8000;ulpfec;240;off;off;818;313;4958;2688;irc;on;tcp;besteffort;true;gsm-8000;ulpfec;360;on;on;1152;1301;2822;4369
sip;off;auto;on;auto;g722-16000;h264;360;on;off;845;1953;4556;1757;ippi;on;auto;besteffort;false;pcmu-8000;red;360;off;on;1369;853;3762;3378
iptel.org;off;tls;on;auto;silk-16000;red;480;on;on;527;3600;625;4092;aim;off;tls;off;true;silk-16000;rtx;360;off;on;645;3647;369;3050
ippi;on;auto;off;false;silk-8000;h264;720;off;off;808;1069;4740;3488;ippi;off;tcp;besteffort;true;ilbc-8000;h264;360;off;on;627;946;2530;182
iptel.org;off;udp;on;auto;pcmu-8000;auto;360;on;on;937;4241;772;2115;googletalk;off;tcp;besteffort;true;speex-32000;auto;480;off;off;1338;4231;1890;2035
iptel.org;off;auto;off;false;auto;vp8;360;off;on;1229;3337;4655;2444;googletalk;on;tcp;besteffort;false;gsm-8000;auto;480;on;off;1023;2978;1214;1812
sip;off;tls;besteffort;true;g722-16000;red;480;on;on;991;2922;1703;601;sip;on;auto;on;false;telephone-event-80000;auto;720;off;off;1378;1205;3543;1068
aim;on;auto;besteffort;false;speex-8000;ulpfec;240;on;on;1450;3889;962;4215;aim;off;auto;besteffort;true;telephone-event-80000;h264;1080;off;off;545;805;3729;1757
icq;on;tcp;besteffort;true;silk-8000;ulpfec;720;on;off;1461;2806;2929;2438;sip;off;auto;besteffort;false;g722-16000;rtx;720;on;on;1021;4971;1082;548
icq;on;tcp;besteffort;auto;g722-16000;rtx;360;off;off;1122;1284;3570;1921;aim;on;udp;besteffort;false;auto;red;480;off;on;571;2873;4283;3975
googletalk;off;tls;besteffort;false;telephone-event-80000;auto;1080;on;on;925;717;1690;3281;aim;off;auto;on;auto;auto;h264;360;on;off;773;2968;3419;3778
iptel.org;on;udp;besteffort;false;pcmu-8000;h264;360;off;off;1033;3778;565;172;sip;off;udp;besteffort;auto;silk-24000;red;1080;on;on;1055;718;3787;1349
icq;on;tls;besteffort;false;opus-48000;rtx;1080;off;off;729;1226;2925;245;ippi;off;auto;on;true;speex-32000;red;1080;on;on;767;2317;1662;4704
aim;on;tls;besteffort;auto;silk-12000;ulpfec;480;on;off;843;3335;4311;3517;aim;on;udp;on;false;silk-24000;red;1080;off;off;1239;2937;3286;4368
aim;on;tls;off;auto;ilbc-8000;auto;240;off;on;791;4770;1892;524;ippi;on;tcp;besteffort;false;opus-48000;red;480;on;on;1349;1647;2868;1062
ippi;on;auto;off;true;telephone-event-80000;ulpfec;480;off;on;1157;4370;1684;4853;h323;on;udp;on;true;amr-wb-16000;vp8;360;on;off;1385;845;2536;249
iptel.org;off;tcp;besteffort;auto;ilbc-8000;red;240;off;off;675;502;361;2076;ippi;on;tls;off;true;silk-8000;rtx;480;on;off;1312;4035;1289;3378
ippi;on;udp;on;true;telephone-event-80000;h264;240;off;off;597;3597;3212;3237;ippi;off;tls;on;true;opus-48000;h264;240;off;on;551;2798;727;718
ippi;on;udp;off;auto;telephone-event-80000;ulpfec;360;off;off;1431;4460;545;401;aim;on;auto;on;false;silk-8000;ulpfec;720;on;on;1224;3410;3241;2588
googletalk;off;tcp;off;true;silk-12000;auto;240;off;on;570;1347;2865;4599;sip;off;auto;on;true;opus-48000;ulpfec;240;off;on;796;2512;3382;2739
ippi;off;tls;off;false;g722-16000;ulpfec;1080;off;off;967;2353;3833;4293;h323;off;auto;on;true;silk-12000;h264;360;off;on;533;2995;4926;126
iptel.org;off;udp;besteffort;true;gsm-8000;auto;360;off;on;1319;3768;658;740;googletalk;off;tcp;on;true;auto;vp8;360;off;on;1083;4978;1988;4335
googletalk;off;auto;off;false;telephone-event-80000;red;360;off;off;811;4907;1965;2509;irc;on;auto;off;auto;auto;red;240;off;on;1094;2303;3747;1717
icq;off;tcp;off;true;speex-8000;red;720;on;on;584;2842;1978;3466;irc;off;tls;on;auto;silk-12000;rtx;240;off;on;546;2247;3426;2679
icq;off;auto;besteffort;false;gsm-8000;red;240;off;off;657;4468;4837;764;irc;off;tls;off;auto;silk-8000;ulpfec;1080;off;on;660;1887;3916;1490
aim;on;udp;on;true;silk-8000;h264;240;on;on;1191;784;524;3523;irc;off;udp;besteffort;true;silk-24000;rtx;1080;on;off;1137;131;341;2390
icq;on;tcp;besteffort;false;opus-48000;vp8;720;off;off;922;1432;3363;2433;icq;on;tls;on;auto;silk-12000;vp8;240;off;off;906;1419;4072;3583
h323;on;tcp;besteffort;false;silk-16000;auto;1080;off;off;501;2669;1858;2415;ippi;off;tls;besteffort;auto;silk-24000;h264;720;off;on;521;3815;1366;3033
h323;off;auto;besteffort;false;g722-16000;h264;1080;off;on;875;357;2859;758;ippi;off;tcp;on;false;ilbc-8000;vp8;480;off;off;1449;1965;1956;957
googletalk;off;udp;off;auto;gsm-8000;vp8;1080;off;on;549;2684;1811;61;aim;on;tls;on;auto;telephone-event-80000;ulpfec;360;off;on;1054;1185;55;2131
googletalk;on;tcp;besteffort;auto;auto;ulpfec;480;on;off;908;982;4364;2724;h323;off;tls;on;true;auto;vp8;240;on;on;606;2981;2869;2626
icq;off;udp;besteffort;auto;g722-16000;red;360;off;off;669;4754;3237;1653;irc;on;tls;on;auto;speex-32000;h264;360;on;off;1304;2827;2637;4873
ippi;off;tcp;on;false;pcma-8000;h264;1080;on;on;1249;3805;4434;341;sip;on;tls;on;auto;gsm-8000;red;360;off;off;701;616;2928;769
aim;off;tls;besteffort;auto;g722-16000;auto;240;on;on;1005;3646;2848;2620;sip;on;auto;on;false;pcma-8000;red;720;on;on;534;3402;3435;1577
ippi;on;tcp;on;auto;speex-32000;h264;720;on;on;1333;840;2342;932;aim;on;auto;besteffort;false;opus-48000;rtx;1080;off;on;1458;4516;3943;1480
icq;on;udp;on;false;gsm-8000;ulpfec;720;on;on;967;479;3354;2873;h323;off;udp;on;true;silk-16000;rtx;240;on;off;610;1625;2689;414
iptel.org;on;tls;besteffort;auto;speex-8000;auto;480;off;on;1393;3738;477;702;aim;off;udp;on;false;gsm-8000;rtx;360;off;off;1171;1850;1115;3020
icq;off;tcp;on;false;silk-24000;vp8;720;off;on;1446;4496;4603;3316;aim;off;tcp;off;auto;opus-48000;vp8;1080;on;on;750;1375;846;2651
irc;on;udp;on;auto;pcma-8000;red;360;on;on;738;1274;4348;1274;ippi;off;udp;besteffort;false;speex-16000;red;1080;on;on;1349;2436;1855;2084
iptel.org;off;tcp;on;true;telephone-event-80000;red;360;on;on;720;3192;4043;1430;ippi;on;tcp;off;false;speex-32000;vp8;1080;off;off;1491;1209;1177;3520
icq;off;tls;besteffort;true;opus-48000;auto;1080;on;on;907;2608;2301;2666;irc;off;tls;besteffort;false;silk-12000;h264;360;on;on;1278;161;4884;1414
iptel.org;off;udp;off;true;amr-wb-16000;auto;720;off;on;958;4596;3196;1773;aim;on;tls;off;true;silk-8000;vp8;360;on;on;1212;4920;3411;2125
h323;off;tls;on;true;pcmu-8000;auto;480;off;off;1207;1107;886;4602;aim;on;tcp;off;true;speex-8000;vp8;480;off;off;1448;4348;1209;4693
h323;on;udp;off;false;auto;vp8;360;off;on;555;1912;3216;3877;irc;off;tls;off;auto;silk-8000;ulpfec;720;on;on;611;2976;94;122
sip;off;auto;off;false;silk-12000;vp8;240;on;on;1088;894;3290;1966;iptel.org;on;udp;besteffort;true;speex-16000;auto;1080;on;on;1195;4324;3519;1430
aim;off;tcp;on;false;silk-16000;red;480;on;off;811;96;4501;224;h323;off;auto;besteffort;auto;ilbc-8000;h264;720;on;on;1300;3274;2515;2814
sip;on;tls;off;true;speex-32000;ulpfec;720;on;off;1242;2171;2984;4363;sip;on;udp;besteffort;false;silk-24000;rtx;720;off;off;582;503;897;4292
sip;off;tls;on;false;auto;vp8;1080;on;off;542;217;3300;267;ippi;off;tls;on;auto;silk-8000;rtx;1080;on;on;793;4014;3193;1090
aim;on;auto;besteffort;auto;pcma-8000;auto;1080;on;on;668;2429;2109;4704;googletalk;on;auto;besteffort;true;telephone-event-80000;ulpfec;480;off;off;767;1505;4781;3698
ippi;on;tls;besteffort;auto;speex-16000;red;360;on;off;894;2322;3579;2402;ippi;off;tcp;off;auto;silk-8000;h264;480;off;on;1170;859;1342;1920
sip;on;auto;on;auto;silk-24000;vp8;360;on;off;803;4318;517;2661;icq;on;auto;besteffort;false;opus-48000;vp8;720;off;on;1151;4503;2473;1665
sip;on;auto;besteffort;true;g722-16000;h264;360;off;on;569;3976;2312;2506;googletalk;on;udp;besteffort;auto;silk-8000;ulpfec;240;on;on;855;1880;264;3102
irc;off;udp;on;false;speex-32000;h264;240;off;on;573;2078;1395;1166;icq;off;udp;on;true;g722-16000;vp8;1080;off;on;981;4826;3650;3382
ippi;off;auto;besteffort;true;telephone-event-80000;auto;240;off;off;992;4534;933;1871;icq;on;auto;off;true;silk-16000;vp8;360;off;on;1010;1612;4608;1752
h323;on;tls;on;false;silk-8000;red;1080;off;off;767;1885;1848;259;h323;off;udp;besteffort;auto;silk-12000;auto;240;off;on;1062;2956;4221;1814
h323;off;tcp;off;true;gsm-8000;auto;1080;on;on;977;629;1059;4241;googletalk;off;auto;on;auto;silk-8000;red;360;off;off;896;2658;4185;104
ippi;on;auto;off;auto;speex-8000;auto;1080;off;on;1268;1120;4222;2280;irc;off;tcp;off;auto;speex-8000;h264;1080;on;on;1176;3997;760;1538
irc;on;udp;off;auto;pcmu-8000;red;480;on;on;1332;2456;3275;3553;icq;off;tls;besteffort;auto;ilbc-8000;h264;240;on;off;929;2206;4915;4166
sip;on;tcp;besteffort;false;silk-16000;h264;720;on;off;1232;2377;1971;2498;ippi;on;tcp;on;auto;pcma-8000;rtx;360;on;off;628;188;4826;2024
icq;on;udp;on;true;gsm-8000;vp8;240;on;off;1362;4559;2741;258;icq;on;auto;off;false;opus-48000;auto;1080;on;off;533;358;103;3799
irc;on;tcp;on;auto;amr-wb-16000;rtx;240;off;on;685;1183;3084;1494;aim;on;tls;off;false;pcma-8000;h264;720;on;off;1155;3200;3040;521
irc;on;tls;on;true;speex-8000;rtx;1080;on;on;618;98;4074;1992;irc;on;tls;besteffort;false;pcma-8000;h264;1080;off;on;721;3962;3624;1351
iptel.org;on;udp;on;auto;gsm-8000;rtx;480;on;off;1187;2846;264;3383;h323;off;tls;off;false;pcmu-8000;red;720;on;off;952;1477;2019;420
aim;on;tcp;on;false;silk-8000;red;480;on;off;647;4261;2657;3700;h323;off;udp;off;false;silk-24000;auto;1080;off;on;720;4778;4380;4494
aim;off;tcp;off;false;speex-16000;red;1080;on;off;1180;2397;1972;2656;h323;off;udp;on;auto;silk-8000;h264;240;on;off;1336;1271;1013;692
icq;off;udp;on;false;g722-16000;auto;720;on;on;1052;2708;478;2363;sip;on;tls;on;auto;pcmu-8000;red;240;off;off;957;4324;4887;4857
icq;on;tls;on;true;silk-16000;auto;360;off;off;1084;434;2467;848;h323;on;tls;off;false;auto;ulpfec;1080;off;on;944;3419;990;2546
aim;off;udp;on;false;pcma-8000;rtx;360;off;on;1023;1630;3938;4489;googletalk;off;auto;off;true;ilbc-8000;rtx;480;off;on;822;4521;3395;1462
sip;on;auto;off;true;silk-24000;red;240;off;on;1247;4591;4182;1539;h323;off;auto;besteffort;auto;silk-16000;h264;720;on;off;601;394;3542;3239
h323;off;tcp;besteffort;auto;silk-24000;auto;1080;off;off;887;4098;325;3795;iptel.org;off;auto;on;true;g722-16000;red;720;on;on;1394;4515;2482;685
irc;off;udp;besteffort;true;silk-16000;vp8;240;off;off;1092;3379;4201;3161;icq;on;udp;on;true;opus-48000;h264;360;on;on;1325;405;3075;3013
irc;off;tcp;besteffort;true;silk-16000;rtx;360;off;on;990;3061;2593;837;aim;off;udp;off;auto;silk-16000;ulpfec;360;off;on;553;1446;1895;1871
iptel.org;off;udp;off;auto;pcma-8000;ulpfec;720;off;on;525;407;258;3372;googletalk;on;tls;off;auto;speex-8000;h264;240;off;off;1326;3845;2747;2252
h323;off;tls;on;false;silk-16000;red;240;on;on;788;1856;2207;4823;aim;on;udp;besteffort;true;g722-16000;ulpfec;1080;on;off;508;1355;1895;4342
irc;off;tls;off;true;pcma-8000;vp8;360;off;on;1106;2095;4909;1648;googletalk;on;udp;besteffort;true;opus-48000;h264;1080;on;on;1175;2608;4421;3430
sip;off;udp;off;true;g722-16000;vp8;720;off;on;597;311;3671;3337;googletalk;on;tls;on;auto;pcmu-8000;vp8;360;off;off;634;4343;3348;4421
aim;on;udp;off;auto;speex-8000;auto;480;off;off;1273;4626;1879;3758;aim;on;auto;on;false;g722-16000;red;360;off;off;1428;776;1352;544
sip;on;tls;besteffort;true;telephone-event-80000;auto;480;on;off;1434;4014;2357;2515;icq;off;udp;off;false;silk-8000;vp8;1080;off;on;1100;4266;3066;1520
iptel.org;off;tls;off;auto;amr-wb-16000;red;360;on;off;978;3829;4844;2193;aim;on;auto;besteffort;auto;pcma-8000;ulpfec;240;off;off;1498;3543;1136;1741
ippi;on;tls;besteffort;auto;silk-24000;h264;480;off;on;1381;110;4704;1943;icq;off;tls;besteffort;false;speex-32000;auto;720;off;off;1167;131;540;4788
